lingq_id,term,fragment,hint,status,extended_status,tags,importance,last_studied_correct,first_seen,last_synced
658548366,firma,"…brauche ich in meiner Firma.",,0,0,noun,2,,2026-05-18,2026-05-18
658548584,will,"Ich will ihm anbieten, eine Weiterbildung…",,0,0,verb;pronoun;präsens;noun;ich;wollen;wohlwollen;hinwollen;wöllen;herauswollen,3,,2026-05-18,2026-05-18
658548608,ihm,"Ich will ihm anbieten, eine Weiterbildung zu…",,0,0,pronoun;noun,3,,2026-05-18,2026-05-18
658548631,anbieten,"Ich will ihm anbieten, eine Weiterbildung zu machen.",,0,0,verb;futur;noun;ich,1,,2026-05-18,2026-05-18
658548701,weiterbildung,"…will ihm anbieten, eine Weiterbildung zu machen.",,0,0,noun,0,,2026-05-18,2026-05-18
658548971,soll,"Er soll doch froh sein, dass…",,1,0,verb;sollen;preposition;präsens;noun;ich;hersollen,3,,2026-05-18,2026-05-18
658549090,sein,"Er soll doch froh sein, dass er hier eine…",,0,0,verb;pronoun;futur;noun;ich,3,,2026-05-18,2026-05-18
658549139,dass,"…soll doch froh sein, dass er hier eine Stelle…",,1,0,pronoun;noun,3,,2026-05-18,2026-05-18
658549211,gefunden,"…er hier eine Stelle gefunden hat!",,1,0,adverb,3,,2026-05-18,2026-05-18
658549279,stelle,"…dass er hier eine Stelle gefunden hat!",,0,0,einstellen;aufstellen;verb;vorstellen;präsens;noun;ich;feststellen;stellen;darstellen;herstellen;abstellen;anstellen;zustellen;wiederherstellen;zufriedenstellen;zusammenstellen;anheimstellen;ausstellen;beistellen;bereitstellen;fertigstellen;freistellen;gegenüberstellen;glattstellen;herausstellen;hinstellen;klarstellen;nachstellen;sicherstellen;umstellen,3,,2026-05-18,2026-05-18
658549405,viele,"Viele Leute haben überhaupt keine…",,1,0,pronoun;adjective,3,,2026-05-18,2026-05-18
658549449,haben,"Viele Leute haben überhaupt keine Arbeit.",,1,0,verb;pronoun;präsens;noun;wir;vorhaben;dahaben;liebhaben;anhaben,3,,2026-05-18,2026-05-18
658549498,überhaupt,"Viele Leute haben überhaupt keine Arbeit.",,0,0,noun;adverb,3,,2026-05-18,2026-05-18
658549791,selbst,"Ich selbst wäre glücklich, wenn ich…",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658549811,wäre,"Ich selbst wäre glücklich, wenn ich eine…",,0,0,verb;noun;ich;konjunktiv;sein;präteritum,3,,2026-05-18,2026-05-18
658549971,hätte,"…wenn ich eine Stelle hätte und Geld verdienen würde.",,1,0,verb;haben;noun;ich;konjunktiv;präteritum;vorhaben;dahaben;liebhaben;anhaben,3,,2026-05-18,2026-05-18
658550132,verdienen,"…Stelle hätte und Geld verdienen würde.",,1,0,verb;präsens;noun;wir,2,,2026-05-18,2026-05-18
658550209,würde,"…hätte und Geld verdienen würde.",,0,0,werden;verb;preposition;noun;ich;konjunktiv;präteritum;bekanntwerden;irrewerden,3,,2026-05-18,2026-05-18
658559425,besten,"Am besten eine, die nicht so…",,0,0,noun;adjective,3,,2026-05-18,2026-05-18
658559449,stressig,"…eine, die nicht so stressig ist.",,0,0,noun,0,,2026-05-18,2026-05-18
658559670,gelangweilt,"…gehabt, die mich nur gelangweilt hat.",,0,0,noun,0,,2026-05-18,2026-05-18
658559713,gehabt,"…auch jahrelang eine Arbeit gehabt, die mich nur gelangweilt…",,0,0,adverb,3,,2026-05-18,2026-05-18
658559867,einfach,"Abends war ich kaputt, einfach müde, obwohl ich nicht…",,1,0,adjective;adverb,3,,2026-05-18,2026-05-18
658559943,viel,"…müde, obwohl ich nicht viel getan habe.",,1,0,pronoun;adverb,3,,2026-05-18,2026-05-18
658883662,hausaufgabe,"2025-02-25- Hausaufgabe- Beantworten Sie folgende Fragen",,0,0,noun,0,,2026-05-18,2026-05-18
658883676,beantworten,"2025-02-25- Hausaufgabe- Beantworten Sie folgende Fragen",,0,0,verb;präsens;noun;wir,1,,2026-05-18,2026-05-18
658883727,fragen,"…Hausaufgabe- Beantworten Sie folgende Fragen",,2,0,verb;präsens;noun;wir;abfragen;festfragen;ausfragen,3,,2026-05-18,2026-05-18
658883787,folgende,"2025-02-25- Hausaufgabe- Beantworten Sie folgende Fragen",,0,0,pronoun;adjective,2,,2026-05-18,2026-05-18
658883873,warum,"Warum ist Athula unzufrieden?",,0,0,pronoun;adverb,3,,2026-05-18,2026-05-18
658883904,unzufrieden,"…Warum ist Athula unzufrieden?",,0,0,adjective,0,,2026-05-18,2026-05-18
658884060,gearbeitet,"…Sri Lanka als Optiker gearbeitet und ein eigenes Geschäft…",,0,0,,2,,2026-05-18,2026-05-18
658884736,beruf,"…Deutschland kann er diesen Beruf nicht ausüben und arbeitet…",,0,0,"verb;noun;du;imperativ präsens;abberufen;berufen",2,,2026-05-18,2026-05-18
658884769,diesen,"In Deutschland kann er diesen Beruf nicht ausüben und…",,2,0,pronoun;noun,3,,2026-05-18,2026-05-18
658884816,ausüben,"…er diesen Beruf nicht ausüben und arbeitet nur als…",,0,0,verb;futur;noun;ich,0,,2026-05-18,2026-05-18
658884841,arbeitet,"…Beruf nicht ausüben und arbeitet nur als Helfer in…",,0,0,verb;präsens;er/sie/es;arbeiten;zusammenarbeiten;aufarbeiten;herausarbeiten;schwarzarbeiten;einarbeiten;nacharbeiten;ausarbeiten;hinarbeiten;abarbeiten;umarbeiten,2,,2026-05-18,2026-05-18
658886729,berufliche,"…Was ist die"" berufliche Anerkennung""?",,0,0,adjective,0,,2026-05-18,2026-05-18
658886760,anerkennung,"…Was ist die"" berufliche Anerkennung""?",,0,0,noun,1,,2026-05-18,2026-05-18
658891613,dokumente,"A. Dokumente sind wichtig.",,0,0,noun,1,,2026-05-18,2026-05-18
658891625,wichtig,"A. Dokumente sind wichtig.",,1,0,adjective;adverb,3,,2026-05-18,2026-05-18
658891685,ausbildung,"B. Zur Ausbildung nach Deutschland.",,0,0,noun,2,,2026-05-18,2026-05-18
658891742,privaten,"C. Nach Deutschland aus privaten Gründen.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
658891756,gründen,"…Nach Deutschland aus privaten Gründen.",,0,0,verb;präsens;noun;adjective;wir,2,,2026-05-18,2026-05-18
658891886,kam,"…Im August 2014 kam Mirela Ivanescu nach Hannover.",,0,0,verb;indikativ;herankommen;noun;ich;kommen;präteritum;auskommen;zurückkommen;zurechtkommen;zukommen;wiederkommen;wegkommen;vorkommen;umkommen;überkommen;übereinkommen;runterkommen;rankommen;nahekommen;nachkommen;mitkommen;klarkommen;hochkommen;zusammenkommen;herkommen;hereinkommen;herauskommen;heraufkommen;heimkommen;fortkommen;entgegenkommen;durchkommen;davonkommen;aufkommen;ankommen;herunterkommen;abkommen,3,,2026-05-18,2026-05-18
658891957,halbes,"…meinen deutschen Freund ein halbes Jahr zuvor in Bukarest…",,0,0,adjective,1,,2026-05-18,2026-05-18
658891966,jahr,"…deutschen Freund ein halbes Jahr zuvor in Bukarest kennengelernt.",,1,0,noun;adjective,3,,2026-05-18,2026-05-18
658891986,zuvor,"…Freund ein halbes Jahr zuvor in Bukarest kennengelernt.",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658892021,kennengelernt,"…Jahr zuvor in Bukarest kennengelernt.",,0,0,noun,1,,2026-05-18,2026-05-18
658892223,zusammenbleiben,"Wir wollten zusammenbleiben.",,0,0,,0,,2026-05-18,2026-05-18
658892275,wollten,"Wir wollten zusammenbleiben.",,0,0,verb;indikativ;noun;adjective;wir;präteritum;wollen;wohlwollen;hinwollen;wöllen;herauswollen,3,,2026-05-18,2026-05-18
658892342,außerdem,"Außerdem war gerade meine Großmutter…",,1,0,adjective;adverb,3,,2026-05-18,2026-05-18
658892446,großmutter,"Außerdem war gerade meine Großmutter gestorben, um die ich…",,0,0,noun,2,,2026-05-18,2026-05-18
658892493,gestorben,"…war gerade meine Großmutter gestorben, um die ich mich…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
658893067,heimatstadt,"In ihrer Heimatstadt Bukarest war Mirela zur…",,0,0,noun,0,,2026-05-18,2026-05-18
658893372,gegangen,"…war Mirela zur Schule gegangen.",,0,0,noun;adjective,3,,2026-05-18,2026-05-18
658893406,schule,"…Bukarest war Mirela zur Schule gegangen.",,0,0,verb;präsens;noun;ich;adjective;schulen;umschulen;einschulen,3,,2026-05-18,2026-05-18
658898138,ihrer,"In ihrer Heimatstadt Bukarest war Mirela…",,0,0,pronoun,3,,2026-05-18,2026-05-18
658898696,hatte,"Und sie hatte fünf Jahre als Sekretärin…",,0,0,verb;indikativ;haben;noun;ich;präteritum;vorhaben;dahaben;liebhaben;anhaben,3,,2026-05-18,2026-05-18
658898771,fünf,"Und sie hatte fünf Jahre als Sekretärin gearbeitet.",,0,0,noun,3,,2026-05-18,2026-05-18
658898829,jahre,"Und sie hatte fünf Jahre als Sekretärin gearbeitet.",,1,0,noun;adjective,3,,2026-05-18,2026-05-18
658898871,als,"…sie hatte fünf Jahre als Sekretärin gearbeitet.",,1,0,preposition;noun,3,,2026-05-18,2026-05-18
658898903,sekretärin,"…hatte fünf Jahre als Sekretärin gearbeitet.",,0,0,noun,0,,2026-05-18,2026-05-18
658899466,wollte,"…Ich wollte auch in Deutschland gerne…",,0,0,verb;indikativ;noun;ich;präteritum;wollen;wohlwollen;hinwollen;wöllen;herauswollen,3,,2026-05-18,2026-05-18
658899546,gerne,"…wollte auch in Deutschland gerne weiter in meinem Lieblingsberuf…",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658899594,weiter,"…auch in Deutschland gerne weiter in meinem Lieblingsberuf arbeiten.“…",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658899617,meinem,"…Deutschland gerne weiter in meinem Lieblingsberuf arbeiten.“ Aber in…",,1,0,pronoun;noun,3,,2026-05-18,2026-05-18
658899638,lieblingsberuf,"…gerne weiter in meinem Lieblingsberuf arbeiten.“ Aber in Hannover…",,0,0,,0,,2026-05-18,2026-05-18
658899781,fand,"…arbeiten.“ Aber in Hannover fand sie zuerst nur einen…",,0,0,verb;indikativ;herausfinden;ich;präteritum;finden;hinzufinden;durchfinden;anfinden;zurückfinden;hinunterfinden;zurechtfinden;hinfinden;hineinfinden;hindurchfinden;hinausfinden;hinauffinden;rausfinden;auffinden;herfinden;zueinanderfinden;wiederfinden;heimfinden;vorfinden;fortfinden;einfinden;stattfinden;abfinden;zusammenfinden,3,,2026-05-18,2026-05-18
658899961,zuerst,"…in Hannover fand sie zuerst nur einen Job in…",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658906001,job,"…sie zuerst nur einen Job in einem Restaurant.",,0,0,noun,2,,2026-05-18,2026-05-18
658906163,natürlich,"…okay, aber ich wollte natürlich nur für kurze Zeit…",,1,0,adjective;adverb,3,,2026-05-18,2026-05-18
658906207,kurze,"…wollte natürlich nur für kurze Zeit als Bedienung arbeiten,“…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
658906233,zeit,"…natürlich nur für kurze Zeit als Bedienung arbeiten,“ meint…",,1,0,noun,3,,2026-05-18,2026-05-18
658906328,bedienung,"…für kurze Zeit als Bedienung arbeiten,“ meint Mirela.",,0,0,noun,0,,2026-05-18,2026-05-18
658906656,anerkennungsberatungsstelle,"…In der Anerkennungsberatungsstelle erfuhr sie, was sie…",,0,0,,0,,2026-05-18,2026-05-18
658906685,erfuhr,"…In der Anerkennungsberatungsstelle erfuhr sie, was sie machen…",,0,0,verb;indikativ;ich;präteritum;erfahren,1,,2026-05-18,2026-05-18
658906773,musste,"…sie, was sie machen musste: Sie musste für ihren…",,0,0,verb;indikativ;noun;ich;präteritum;müssen;durchmüssen,3,,2026-05-18,2026-05-18
658907086,antrag,"…Sie musste für ihren Antrag alle beruflichen Tätigkeiten, Fähigkeiten…",,0,0,noun,2,,2026-05-18,2026-05-18
658907134,beruflichen,"…für ihren Antrag alle beruflichen Tätigkeiten, Fähigkeiten und Erfahrungen…",,0,0,adjective,1,,2026-05-18,2026-05-18
658907159,tätigkeiten,"…ihren Antrag alle beruflichen Tätigkeiten, Fähigkeiten und Erfahrungen dokumentieren.",,0,0,noun,1,,2026-05-18,2026-05-18
658907194,fähigkeiten,"…Antrag alle beruflichen Tätigkeiten, Fähigkeiten und Erfahrungen dokumentieren.",,0,0,noun,2,,2026-05-18,2026-05-18
658907211,erfahrungen,"…beruflichen Tätigkeiten, Fähigkeiten und Erfahrungen dokumentieren.",,1,0,noun,2,,2026-05-18,2026-05-18
658907309,dokumentieren,"…Tätigkeiten, Fähigkeiten und Erfahrungen dokumentieren.",,0,0,verb;präsens;wir,0,,2026-05-18,2026-05-18
658916385,arbeitszeugnisse,"…musste sie Unterlagen wie Arbeitszeugnisse übersetzen lassen.",,0,0,,0,,2026-05-18,2026-05-18
658916439,übersetzen,"…sie Unterlagen wie Arbeitszeugnisse übersetzen lassen.",,0,0,verb;präsens;noun;wir,1,,2026-05-18,2026-05-18
658916520,monate,"Schon zwei Monate, nachdem sie die Unterlagen…",,1,0,noun;adjective,3,,2026-05-18,2026-05-18
658916526,zwei,"Schon zwei Monate, nachdem sie die…",,0,0,pronoun;noun,3,,2026-05-18,2026-05-18
658916553,nachdem,"Schon zwei Monate, nachdem sie die Unterlagen abgegeben…",,0,0,noun;adjective,3,,2026-05-18,2026-05-18
658916586,abgegeben,"…nachdem sie die Unterlagen abgegeben hatte, bekam Mirela ihre…",,1,0,,1,,2026-05-18,2026-05-18
658916617,bekam,"…die Unterlagen abgegeben hatte, bekam Mirela ihre Anerkennung.",,0,0,verb;bekommen;indikativ;ich;präteritum;mitbekommen;hinzubekommen;hinbekommen;zurückbekommen;abbekommen,2,,2026-05-18,2026-05-18
658932715,herein,"Herein bitte.",,0,0,noun;adverb,2,,2026-05-18,2026-05-18
658932817,tun,"…kann ich für Sie tun?",,0,0,verb;präsens;noun;abtun;wir;zuvortun;großtun;wehtun;zusammentun;antun;auftun;austun;dartun;dazutun;dicktun;geheimtun;gleichtun;harttun;guttun;hervortun;hineintun;hinzutun;kundtun;leichttun;leidtun;schöntun;thun,3,,2026-05-18,2026-05-18
658932950,möchte,"Ich möchte meinen Beruf anerkennen lassen.",,0,0,verb;mögen;noun;ich;konjunktiv;adverb;präteritum;hinmögen,3,,2026-05-18,2026-05-18
658932982,meinen,"Ich möchte meinen Beruf anerkennen lassen.",,0,0,verb;pronoun;präsens;noun;wir,3,,2026-05-18,2026-05-18
658933013,anerkennen,"Ich möchte meinen Beruf anerkennen lassen.",,0,0,verb;futur;ich,0,,2026-05-18,2026-05-18
658933309,müssen,"…Sie müssen sich zuerst für eine…",,0,0,verb;präsens;wir;adverb;durchmüssen,3,,2026-05-18,2026-05-18
658933372,beratung,"…sich zuerst für eine Beratung anmelden.",,0,0,noun,1,,2026-05-18,2026-05-18
658933395,anmelden,"…zuerst für eine Beratung anmelden.",,2,0,verb;futur;ich,0,,2026-05-18,2026-05-18
658933808,bekomme,"…Dann bekomme ich die Anerkennung?",,0,0,verb;bekommen;präsens;noun;ich;mitbekommen;hinzubekommen;hinbekommen;zurückbekommen;abbekommen,1,,2026-05-18,2026-05-18
658933925,erstes,"…das ist nur ein erstes Gespräch.",,0,0,pronoun;adjective,2,,2026-05-18,2026-05-18
658933940,gespräch,"…ist nur ein erstes Gespräch.",,0,0,noun,3,,2026-05-18,2026-05-18
658934026,erst,"Sie müssen erst einmal alle Unterlagen einreichen.",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658934053,einmal,"Sie müssen erst einmal alle Unterlagen einreichen.",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658934093,einreichen,"…erst einmal alle Unterlagen einreichen.",,0,0,verb;futur;ich,0,,2026-05-18,2026-05-18
658934243,manchen,"Bei manchen Menschen dauert es sehr…",,1,0,pronoun,2,,2026-05-18,2026-05-18
658934320,menschen,"Bei manchen Menschen dauert es sehr lange,…",,0,0,noun;adverb,3,,2026-05-18,2026-05-18
658934402,dauert,"Bei manchen Menschen dauert es sehr lange, bis…",,2,0,verb;präsens;noun;er/sie/es;dauern;andauern,2,,2026-05-18,2026-05-18
658934422,lange,"…Menschen dauert es sehr lange, bis sie alle Dokumente…",,0,0,verb;präsens;ich;adjective;adverb;langen;anlangen,3,,2026-05-18,2026-05-18
658934521,bekommen,"…Dokumente aus dem Heimatland bekommen haben.",,0,0,verb;präsens;noun;wir;mitbekommen;hinzubekommen;hinbekommen;zurückbekommen;abbekommen,3,,2026-05-18,2026-05-18
658934529,heimatland,"…alle Dokumente aus dem Heimatland bekommen haben.",,0,0,noun,0,,2026-05-18,2026-05-18
658942034,übung,"…K 12- S 184- Übung 3 d",,0,0,,1,,2026-05-18,2026-05-18
658942424,bevor,"Bevor Khalid aus dem Krankenhaus…",,0,0,noun;adverb,3,,2026-05-18,2026-05-18
658942507,krankenhaus,"Bevor Khalid aus dem Krankenhaus kam, hatte es gerade…",,0,0,noun,2,,2026-05-18,2026-05-18
658942613,angefangen,"…kam, hatte es gerade angefangen zu regnen.",,0,0,noun;adverb,2,,2026-05-18,2026-05-18
658942632,regnen,"…es gerade angefangen zu regnen.",,0,0,verb;präsens;noun;sie,0,,2026-05-18,2026-05-18
658942792,ärgerte,"Er ärgerte sich, weil er seinen…",,0,0,verb;indikativ;noun;ich;präteritum;ärgern,0,,2026-05-18,2026-05-18
658942859,weil,"Er ärgerte sich, weil er seinen Schirm zu…",,1,0,noun;adverb,3,,2026-05-18,2026-05-18
658942965,schirm,"…sich, weil er seinen Schirm zu Hause vergessen hatte.",,0,0,noun,0,,2026-05-18,2026-05-18
658943093,vergessen,"…seinen Schirm zu Hause vergessen hatte.",,0,0,verb;präsens;noun;adjective;wir,3,,2026-05-18,2026-05-18
658943179,seinen,"…ärgerte sich, weil er seinen Schirm zu Hause vergessen…",,0,0,pronoun;noun,3,,2026-05-18,2026-05-18
658943284,schönes,"So ein schönes Kleid hatte Mirela noch…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
658943348,kleid,"So ein schönes Kleid hatte Mirela noch nie…",,0,0,"verb;noun;du;imperativ präsens;kleiden",2,,2026-05-18,2026-05-18
658943408,gesehen,"…hatte Mirela noch nie gesehen!",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658943482,nie,"…Kleid hatte Mirela noch nie gesehen!",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
658944241,bezahlen,"Aber als sie bezahlen wollte, merkte sie, dass…",,0,0,verb;präsens;noun;wir;einbezahlen;abbezahlen,2,,2026-05-18,2026-05-18
658944347,verloren,"…dass sie ihr Geld verloren hatte.",,0,0,verb;indikativ;adjective;wir;adverb;präteritum;verlieren,3,,2026-05-18,2026-05-18
658944376,geld,"…sie, dass sie ihr Geld verloren hatte.",,1,0,pronoun;noun,3,,2026-05-18,2026-05-18
658944486,merkte,"…als sie bezahlen wollte, merkte sie, dass sie ihr…",,0,0,verb;indikativ;noun;ich;merken;präteritum;aufmerken;anmerken;vormerken,2,,2026-05-18,2026-05-18
658944631,mit,"…glücklich, weil er wieder mit seiner Familie zusammen war.",,1,0,preposition;noun,3,,2026-05-18,2026-05-18
658944652,seiner,"…weil er wieder mit seiner Familie zusammen war.",,0,0,pronoun;noun,3,,2026-05-18,2026-05-18
658944689,zusammen,"…wieder mit seiner Familie zusammen war.",,1,0,adjective;adverb,3,,2026-05-18,2026-05-18
658944785,drei,"Er hatte drei Monate im Ausland gearbeitet…",,0,0,pronoun;noun,3,,2026-05-18,2026-05-18
658944834,ausland,"…hatte drei Monate im Ausland gearbeitet und hatte sie…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
658944866,vermisst,"…und hatte sie sehr vermisst.",,0,0,verb;präsens;noun;adjective;du;vermessen;vermissen;vermeßen,1,,2026-05-18,2026-05-18
658944940,rot,"Jan war ganz rot von der Sonne, weil…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
658945004,sonne,"…ganz rot von der Sonne, weil er am Wochenende…",,1,0,verb;präsens;noun;ich;sonnen,3,,2026-05-18,2026-05-18
658945030,wochenende,"…Sonne, weil er am Wochenende viel Wassersport gemacht hatte.",,0,0,noun;adverb,2,,2026-05-18,2026-05-18
658945066,wassersport,"…er am Wochenende viel Wassersport gemacht hatte.",,0,0,,0,,2026-05-18,2026-05-18
658945078,gemacht,"…am Wochenende viel Wassersport gemacht hatte.",,1,0,adjective;adverb,3,,2026-05-18,2026-05-18
658945157,strand,"…war zu lange am Strand geblieben.",,0,0,noun,1,,2026-05-18,2026-05-18
658945181,geblieben,"…zu lange am Strand geblieben.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
658945492,endlich,"Als René endlich ins Restaurant kam, war…",,0,0,noun;adverb,3,,2026-05-18,2026-05-18
658946044,freundin,"…Restaurant kam, war seine Freundin schon gegangen.",,0,0,noun,2,,2026-05-18,2026-05-18
659039821,schon,"…kam, war seine Freundin schon gegangen.",,1,0,noun;adverb,3,,2026-05-18,2026-05-18
659040117,gewartet,"…eine Stunde auf ihn gewartet.",,0,0,,1,,2026-05-18,2026-05-18
659040132,stunde,"Sie hatte eine Stunde auf ihn gewartet.",,0,0,verb;präsens;noun;ich;stunden,3,,2026-05-18,2026-05-18
659046288,schulpraktikum,"…April habe ich ein Schulpraktikum von einer Woche gemacht.",,0,0,,0,,2026-05-18,2026-05-18
659046338,woche,"…ein Schulpraktikum von einer Woche gemacht.",,1,0,noun,3,,2026-05-18,2026-05-18
659046454,wusste,"Erst wusste ich nicht, was ich…",,0,0,verb;indikativ;noun;ich;präteritum;wissen;vorauswissen,3,,2026-05-18,2026-05-18
659046549,sollte,"…nicht, was ich machen sollte, dann habe ich einfach…",,0,0,verb;sollen;indikativ;noun;ich;präteritum;hersollen,3,,2026-05-18,2026-05-18
659046624,gefragt,"…einfach in dem Geschäft gefragt, in dem ich immer…",,1,0,noun;adjective,2,,2026-05-18,2026-05-18
659046736,kontaktlinsenflüssigkeit,"…dem ich immer meine Kontaktlinsenflüssigkeit kaufe:„ Nehmen Sie auch…",,0,0,,0,,2026-05-18,2026-05-18
659046830,kaufe,"…ich immer meine Kontaktlinsenflüssigkeit kaufe:„ Nehmen Sie auch eine…",,0,0,einkaufen;verb;präsens;noun;ich;adjective;kaufen;abkaufen;käufen,1,,2026-05-18,2026-05-18
659046972,nehmen,"…immer meine Kontaktlinsenflüssigkeit kaufe:„ Nehmen Sie auch eine Praktikantin?“",,0,0,annehmen;verb;preposition;präsens;noun;vornehmen;aufnehmen;wir;unternehmen;mitnehmen;abnehmen;übernehmen;herunternehmen;einnehmen;wegnehmen;durchnehmen;herausnehmen;zurücknehmen;hinnehmen;zunehmen;überhandnehmen;teilnehmen;vorliebnehmen;festnehmen;ausnehmen;hochnehmen;vorwegnehmen;wahrnehmen,3,,2026-05-18,2026-05-18
659046989,praktikantin,"…Nehmen Sie auch eine Praktikantin?“",,0,0,noun,0,,2026-05-18,2026-05-18
659047150,werkstatt,"…den Chef aus der Werkstatt geholt.",,0,0,noun,1,,2026-05-18,2026-05-18
659047158,geholt,"…Chef aus der Werkstatt geholt.",,0,0,,1,,2026-05-18,2026-05-18
659047263,überlegt,"Er hat lange überlegt, doch dann war er…",,0,0,verb;präsens;noun;adjective;er/sie/es;überlegen,1,,2026-05-18,2026-05-18
659047319,einverstanden,"…doch dann war er einverstanden und so konnte ich…",,0,0,adjective,1,,2026-05-18,2026-05-18
659047391,konnte,"…er einverstanden und so konnte ich am nächsten Montag…",,0,0,verb;können;preposition;indikativ;noun;ich;präteritum;fortkönnen,3,,2026-05-18,2026-05-18
